DATE DE VERSEMENT,DATE D'ENTREE,PROVENANCE,COTE DE RANGEMENT,TITRE,CONTENU,ANALYSE DIPLOMATIQUE,DATE EXTREME,PASSAGE GED,DUA,SORT FINAL,ANNEE,MOIS,OBSERVATIONS
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2581/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC NAFI OIL JANVIER 2021,SORTIE; PRODUIT BLANC; NAFI OIL; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2582/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC NAFI OIL FEVRIER 2021,SORTIE; PRODUIT BLANC; NAFI OIL; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2583/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC NAFI OIL MARS 2021,SORTIE; PRODUIT BLANC; NAFI OIL; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2584/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC NAFI OIL SEPTEMBRE 2021,SORTIE; PRODUIT BLANC; NAFI OIL; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2585/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC PETROMONDE JANVIER 2021,SORTIE; PRODUIT BLANC; PETROMONDE; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2586/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC PETROMONDE FEVRIER 2021,SORTIE; PRODUIT BLANC; PETROMONDE; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2587/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC PETROMONDE MARS 2021,SORTIE; PRODUIT BLANC; PETROMONDE; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2588/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC PETROMONDE AVRIL 2021,SORTIE; PRODUIT BLANC; PETROMONDE; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2589/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC PETROMONDE MAI 2021,SORTIE; PRODUIT BLANC; PETROMONDE; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2590/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC PETROMONDE JUIN 2021,SORTIE; PRODUIT BLANC; PETROMONDE; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2591/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC PETROMONDE JUILLET 2021,SORTIE; PRODUIT BLANC; PETROMONDE; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2592/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC PETROMONDE AOUT 2021,SORTIE; PRODUIT BLANC; PETROMONDE; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2593/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC PETROMONDE SEPTEMBRE 2021,SORTIE; PRODUIT BLANC; PETROMONDE; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2594/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC PETROMONDE OCTOBRE 2021,SORTIE; PRODUIT BLANC; PETROMONDE; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2595/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC PETROMONDE NOVEMBRE 2021,SORTIE; PRODUIT BLANC; PETROMONDE; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2596/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC PETROMONDE DECEMBRE 2021,SORTIE; PRODUIT BLANC; PETROMONDE; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2597/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC APRIL OIL JANVIER 2021,SORTIE; PRODUIT BLANC; APRIL OIL; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2598/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC APRIL OIL FEVRIER 2021,SORTIE; PRODUIT BLANC; APRIL OIL; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2599/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC APRIL OIL MARS 2021,SORTIE; PRODUIT BLANC; APRIL OIL; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2600/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC APRIL OIL AVRIL 2021,SORTIE; PRODUIT BLANC; APRIL OIL; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2601/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC APRIL OIL MAI 2021,SORTIE; PRODUIT BLANC; APRIL OIL; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2602/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC APRIL OIL JUIN 2021,SORTIE; PRODUIT BLANC; APRIL OIL; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2603/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC APRIL OIL JUILLET 2021,SORTIE; PRODUIT BLANC; APRIL OIL; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2604/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC APRIL OIL AOUT 2021,SORTIE; PRODUIT BLANC; APRIL OIL; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2605/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC APRIL OIL SEPTEMBRE 2021,SORTIE; PRODUIT BLANC; APRIL OIL; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2606/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC APRIL OIL OCTOBRE 2021,SORTIE; PRODUIT BLANC; APRIL OIL; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2607/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC APRIL OIL NOVEMBRE 2021,SORTIE; PRODUIT BLANC; APRIL OIL; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2608/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC APRIL OIL DECEMBRE 2021,SORTIE; PRODUIT BLANC; APRIL OIL; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2609/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC EXTRA OIL JANVIER 2021,SORTIE; PRODUIT BLANC; EXTRA OIL; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2610/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC EXTRA OIL FEVRIER 2021,SORTIE; PRODUIT BLANC; EXTRA OIL; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2611/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC EXTRA OIL MARS 2021,SORTIE; PRODUIT BLANC; EXTRA OIL; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2612/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC EXTRA OIL AVRIL 2021,SORTIE; PRODUIT BLANC; EXTRA OIL; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2613/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC EXTRA OIL MAI 2021,SORTIE; PRODUIT BLANC; EXTRA OIL; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2614/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC EXTRA OIL JUIN 2021,SORTIE; PRODUIT BLANC; EXTRA OIL; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2615/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC EXTRA OIL JUILLET 2021,SORTIE; PRODUIT BLANC; EXTRA OIL; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2616/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC EXTRA OIL AOUT 2021,SORTIE; PRODUIT BLANC; EXTRA OIL; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2617/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC EXTRA OIL SEPTEMBRE 2021,SORTIE; PRODUIT BLANC; EXTRA OIL; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2618/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC EXTRA OIL OCTOBRE 2021,SORTIE; PRODUIT BLANC; EXTRA OIL; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2619/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC EXTRA OIL NOVEMBRE 2021,SORTIE; PRODUIT BLANC; EXTRA OIL; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2620/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC EXTRA OIL DECEMBRE 2021,SORTIE; PRODUIT BLANC; EXTRA OIL; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2621/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC DOUK OIL JANVIER 2021,SORTIE; PRODUIT BLANC; DOUK OIL; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2622/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC DOUK OIL FEVRIER 2021,SORTIE; PRODUIT BLANC; DOUK OIL; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2623/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC DOUK OIL MARS 2021,SORTIE; PRODUIT BLANC; DOUK OIL; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2624/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC DOUK OIL AVRIL 2021,SORTIE; PRODUIT BLANC; DOUK OIL; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2625/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC DOUK OIL MAI 2021,SORTIE; PRODUIT BLANC; DOUK OIL; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2626/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC DOUK OIL JUIN 2021,SORTIE; PRODUIT BLANC; DOUK OIL; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2627/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC DOUK OIL JUILLET 2021,SORTIE; PRODUIT BLANC; DOUK OIL; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2628/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC DOUK OIL AOUT 2021,SORTIE; PRODUIT BLANC; DOUK OIL; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2629/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC DOUK OIL SEPTEMBRE 2021,SORTIE; PRODUIT BLANC; DOUK OIL; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2630/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC DOUK OIL OCTOBRE 2021,SORTIE; PRODUIT BLANC; DOUK OIL; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2631/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC DOUK OIL NOVEMBRE 2021,SORTIE; PRODUIT BLANC; DOUK OIL; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2632/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC DOUK OIL DECEMBRE 2021,SORTIE; PRODUIT BLANC; DOUK OIL; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2633/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC STD SODIGAZ JANVIER 2021,SORTIE; PRODUIT BLANC; STD SODIGAZ; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2634/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC STD SODIGAZ FEVRIER 2021,SORTIE; PRODUIT BLANC; STD SODIGAZ; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2635/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC STD SODIGAZ MARS 2021,SORTIE; PRODUIT BLANC; STD SODIGAZ; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2636/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC STD SODIGAZ AVRIL 2021,SORTIE; PRODUIT BLANC; STD SODIGAZ; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2637/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC STD SODIGAZ MAI 2021,SORTIE; PRODUIT BLANC; STD SODIGAZ; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2638/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC STD SODIGAZ JUIN 2021,SORTIE; PRODUIT BLANC; STD SODIGAZ; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2639/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC STD SODIGAZ JUILLET 2021,SORTIE; PRODUIT BLANC; STD SODIGAZ; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2640/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC STD SODIGAZ AOUT 2021,SORTIE; PRODUIT BLANC; STD SODIGAZ; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2641/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC STD SODIGAZ SEPTEMBRE 2021,SORTIE; PRODUIT BLANC; STD SODIGAZ; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2642/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC STD SODIGAZ OCTOBRE 2021,SORTIE; PRODUIT BLANC; STD SODIGAZ; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2643/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC STD SODIGAZ NOVEMBRE 2021,SORTIE; PRODUIT BLANC; STD SODIGAZ; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2644/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC STD SODIGAZ DECEMBRE 2021,SORTIE; PRODUIT BLANC; STD SODIGAZ; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2645/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC PETROZEN JANVIER 2021,SORTIE; PRODUIT BLANC; PETROZEN; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2646/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC PETROZEN FEVRIER 2021,SORTIE; PRODUIT BLANC; PETROZEN; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2647/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC PETROZEN MARS 2021,SORTIE; PRODUIT BLANC; PETROZEN; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2648/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC PETROZEN AVRIL 2021,SORTIE; PRODUIT BLANC; PETROZEN; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2649/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC PETROZEN MAI 2021,SORTIE; PRODUIT BLANC; PETROZEN; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2650/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC PETROZEN JUIN 2021,SORTIE; PRODUIT BLANC; PETROZEN; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2651/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC PETROZEN JUILLET 2021,SORTIE; PRODUIT BLANC; PETROZEN; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2652/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC PETROZEN AOUT 2021,SORTIE; PRODUIT BLANC; PETROZEN; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2653/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC PETROZEN SEPTEMBRE 2021,SORTIE; PRODUIT BLANC; PETROZEN; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2654/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC PETROZEN OCTOBRE 2021,SORTIE; PRODUIT BLANC; PETROZEN; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2655/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC PETROZEN NOVEMBRE 2021,SORTIE; PRODUIT BLANC; PETROZEN; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
14-09-2020,DECEMBRE 2022,LIVRER LES PRODUITS PETROLIERS,2656/LIV,LIVRER LES PRODUITS PETROLIERS : ETATS DES SORTIES PRODUIT BLANC PETROZEN DECEMBRE 2021,SORTIE; PRODUIT BLANC; PETROZEN; STOCK; DDBO,ETAT DE SORTIE,2021,DOCUTECH,10 ANS,DESTRUCTION,,,
